dopant,concentration,Tc,Th,Tmit,Hysteresis_Width,Resistance Ratio,Distance,Selected,Within_Tmit,Within_Hyst
Gd,4.00%,41.38276553106213,44.98997995991984,43.186372745490985,3.6072144288577164,46.882659825609124,1012.1253605652804,True,False,True
Gd,4.20%,40.66132264529058,44.08817635270541,42.374749498998,3.4268537074148284,52.27985714080283,1064.4080723822137,True,False,True
Gd,4.40%,40.66132264529058,43.72745490981964,42.19438877755511,3.0661322645290596,54.36429047744237,1076.2081276785677,True,False,True
Gd,4.60%,40.84168336673347,43.72745490981964,42.28456913827655,2.8857715430861717,50.86951660576729,1070.2994164971935,True,False,True
Gd,4.80%,40.66132264529058,43.72745490981964,42.19438877755511,3.0661322645290596,54.20159097263601,1076.2081276785677,True,False,True
Gd,5.00%,39.75951903807615,43.0060120240481,41.38276553106212,3.2464929859719476,44.46138239391509,1130.1184669676832,True,False,True
Fe,0.20%,38.496993987975955,40.30060120240481,39.39879759519039,1.8036072144288582,93.88955803740139,1271.6431086015139,True,False,True
Fe,0.40%,38.857715430861724,40.30060120240481,39.57915831663327,1.4428857715430894,98.71437727614617,1289.1952339010409,True,False,True
Fe,0.60%,38.857715430861724,40.30060120240481,39.57915831663327,1.4428857715430894,84.70746398558875,1289.1952339010409,True,False,True
Fe,0.80%,38.496993987975955,40.30060120240481,39.39879759519039,1.8036072144288582,106.09704629270534,1271.6431086015139,True,False,True
Fe,1.00%,38.13627254509018,39.75951903807615,38.947895791583164,1.6232464929859702,86.04617673684382,1312.6619377227098,True,False,True
Fe,1.20%,36.873747494989985,37.77555110220441,37.324649298597194,0.9018036072144255,34.10044592231722,1795.0696775692222,True,False,False
Fe,1.40%,37.41482965931864,38.13627254509018,37.77555110220441,0.7214428857715376,36.59652305965442,2112.2327586916163,True,False,False
Fe,1.60%,36.873747494989985,38.13627254509018,37.50501002004008,1.2625250501001943,36.514490042915725,1488.9259522352193,True,False,True
Fe,1.80%,36.873747494989985,38.13627254509018,37.50501002004008,1.2625250501001943,39.706157055448266,1488.9259522352193,True,False,True
Fe,2.00%,36.6933867735471,36.873747494989985,36.78356713426854,0.18036072144288795,31.06833725855461,5455.786718223975,True,False,False
Mo,0.20%,45.5310621242485,50.941883767535074,48.23647294589179,5.410821643286575,223.89493258339624,1857.378362287735,True,False,False
Mo,0.40%,45.71142284569139,51.48296593186373,48.59719438877756,5.771543086172343,224.78064967613344,4178.661665387895,True,False,False
Mo,0.60%,45.71142284569139,51.12224448897796,48.41683366733467,5.410821643286575,179.80214169662656,1847.7567141819045,True,False,False
Mo,0.80%,45.5310621242485,51.30260521042084,48.41683366733467,5.771543086172343,202.8585139580708,4188.218253514046,True,False,False
Mo,1.00%,44.2685370741483,50.04008016032064,47.15430861723447,5.771543086172343,205.0920518316608,4256.936049828118,True,False,False
Mo,1.20%,43.547094188376754,48.0561122244489,45.80160320641283,4.509018036072149,243.45080471181853,879.4341861852728,True,False,True
Mo,1.40%,43.186372745490985,48.59719438877756,45.89178356713427,5.410821643286575,184.28487157678694,1988.3802458143077,True,False,False
Mo,1.60%,43.186372745490985,48.59719438877756,45.89178356713427,5.410821643286575,160.46548865546796,1988.3802458143077,True,False,False
Mo,1.80%,43.186372745490985,48.41683366733467,45.80160320641283,5.230460921843687,263.6238447948558,1465.1181043516397,True,False,False
Mo,2.00%,42.46492985971944,46.61322645290581,44.53907815631263,4.148296593186373,325.79910518477226,930.8907210299955,True,False,True
