dopant,concentration,Tc,Th,Tmit,Hysteresis_Width,Resistance Ratio,Distance,Selected,Within_Tmit,Within_Hyst
Gd,5.00%,39.75951903807615,43.0060120240481,41.38276553106212,3.2464929859719476,44.46138239391509,53758963.08511782,True,True,False
Fe,0.20%,38.496993987975955,40.30060120240481,39.39879759519039,1.8036072144288582,93.88955803740139,171355772.89713338,True,True,False
Fe,0.40%,38.857715430861724,40.30060120240481,39.57915831663327,1.4428857715430894,98.71437727614617,223426339.34661227,True,True,False
Fe,0.60%,38.857715430861724,40.30060120240481,39.57915831663327,1.4428857715430894,84.70746398558875,223426339.34661227,True,True,False
Fe,0.80%,38.496993987975955,40.30060120240481,39.39879759519039,1.8036072144288582,106.09704629270534,171355772.89713338,True,True,False
Fe,1.00%,38.13627254509018,39.75951903807615,38.947895791583164,1.6232464929859702,86.04617673684382,195881893.94545475,True,True,False
Fe,1.20%,36.873747494989985,37.77555110220441,37.324649298597194,0.9018036072144255,34.10044592231722,327433926.9790696,True,True,False
Fe,1.40%,37.41482965931864,38.13627254509018,37.77555110220441,0.7214428857715376,36.59652305965442,370456093.8902699,True,True,False
Fe,1.60%,36.873747494989985,38.13627254509018,37.50501002004008,1.2625250501001943,36.514490042915725,254302074.90041932,True,True,False
Fe,1.80%,36.873747494989985,38.13627254509018,37.50501002004008,1.2625250501001943,39.706157055448266,254302074.90041932,True,True,False
Fe,2.00%,36.6933867735471,36.873747494989985,36.78356713426854,0.18036072144288795,31.06833725855461,530620400.126063,True,True,False
Mo,0.20%,45.5310621242485,50.941883767535074,48.23647294589179,5.410821643286575,223.89493258339624,6379282.600912286,True,True,False
Mo,0.40%,45.71142284569139,51.48296593186373,48.59719438877756,5.771543086172343,224.78064967613344,4200794.600813019,True,True,False
Mo,0.60%,45.71142284569139,51.12224448897796,48.41683366733467,5.410821643286575,179.80214169662656,6379285.604514681,True,True,False
Mo,0.80%,45.5310621242485,51.30260521042084,48.41683366733467,5.771543086172343,202.8585139580708,4200791.532150644,True,True,False
Mo,1.00%,44.2685370741483,50.04008016032064,47.15430861723447,5.771543086172343,205.0920518316608,4200771.873193451,True,True,False
Mo,1.20%,43.547094188376754,48.0561122244489,45.80160320641283,4.509018036072149,243.45080471181853,16626547.703552697,True,True,False
Mo,1.40%,43.186372745490985,48.59719438877756,45.89178356713427,5.410821643286575,184.28487157678694,6379249.4745392995,True,True,False
Mo,1.60%,43.186372745490985,48.59719438877756,45.89178356713427,5.410821643286575,160.46548865546796,6379249.4745392995,True,True,False
Mo,1.80%,43.186372745490985,48.41683366733467,45.80160320641283,5.230460921843687,263.6238447948558,7799322.490101531,True,True,False
Mo,2.00%,42.46492985971944,46.61322645290581,44.53907815631263,4.148296593186373,325.79910518477226,23670142.965547312,True,True,False
